timestamp,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread,last_trade_price,last_trade_volume
1773962574776,0.266928,0.267013,801.563,4546.699,0.2669705,8.500000000000174e-05,0.267128,10085.5924266
1773962582593,0.26692,0.266986,801.563,801.563,0.266953,6.60000000000105e-05,0.267128,10085.5924266
1773962592628,0.267002,0.267085,801.563,801.563,0.2670435,8.299999999999974e-05,0.267128,10085.5924266
1773962730782,0.266932,0.266986,839.026,801.563,0.266959,5.3999999999998494e-05,0.266861,824.5286805
1773962738725,0.266895,0.266984,839.031,801.563,0.2669395,8.900000000000574e-05,0.266861,824.5286805
1773962748578,0.266945,0.267011,801.563,801.563,0.266978,6.60000000000105e-05,0.266861,824.5286805
1773962851450,0.267199,0.267267,801.563,801.563,0.267233,6.799999999995698e-05,0.267127,181.284441
1773962859151,0.267213,0.267283,801.563,1392.907,0.267248,7.00000000000145e-05,0.267127,181.284441
1773962869035,0.267318,0.267392,801.563,801.563,0.267355,7.40000000000185e-05,0.267294,204.441814
1773962880188,0.267319,0.267413,4542.412,801.563,0.267366,9.40000000000385e-05,0.267318,93.378389
1773962892929,0.267413,0.267519,4541.097,801.563,0.267466,0.00010599999999999499,0.267318,93.378389
1773962899129,0.267416,0.267533,4541.055,801.563,0.2674745,0.00011700000000003374,0.267318,93.378389
1773962909104,0.267469,0.267585,6561.571,801.563,0.267527,0.00011600000000000499,0.267469,4200.000377
1773962919095,0.267478,0.26761,4540.188,801.563,0.267544,0.000132000000000021,0.267469,4200.000377
1773962929114,0.267501,0.267589,801.563,801.563,0.26754500000000003,8.80000000000325e-05,0.267469,4200.000377
1773962939146,0.267511,0.267581,801.563,801.563,0.267546,7.00000000000145e-05,0.267469,4200.000377
1773962949130,0.267553,0.267633,801.563,801.563,0.26759299999999997,8.00000000000245e-05,0.267469,4200.000377
1773962959130,0.267545,0.267633,801.563,801.563,0.26758899999999997,8.80000000000325e-05,0.267469,4200.000377
1773962969162,0.267535,0.26761,801.563,801.563,0.2675725,7.499999999999174e-05,0.267469,4200.000377
1773962979135,0.26749,0.26761,801.563,801.563,0.26755,0.00012000000000000899,0.267469,4200.000377
1773962989179,0.267501,0.267564,801.563,801.563,0.2675325,6.300000000003525e-05,0.267501,22.36215653
1773962999218,0.267484,0.267566,3738.531,801.563,0.267525,8.20000000000265e-05,0.267501,22.36215653
1773963009165,0.267642,0.267766,6561.571,801.563,0.267704,0.000124000000000013,0.267501,22.36215653
1773963019188,0.267772,0.267773,2713.396,64.56,0.26777249999999997,9.999999999732445e-07,0.267501,22.36215653
1773963029169,0.26777,0.267773,6561.571,64.56,0.2677715,2.9999999999752447e-06,0.267501,22.36215653
1773963039190,0.267686,0.267755,1732.563,801.563,0.26772050000000003,6.900000000004125e-05,0.267501,22.36215653
1773963049187,0.267646,0.267728,3736.279,801.563,0.267687,8.20000000000265e-05,0.267501,22.36215653
1773963059213,0.267494,0.267584,993.0,801.563,0.26753899999999997,8.999999999997899e-05,0.267501,22.36215653
1773963069227,0.267382,0.267495,4541.531,801.563,0.2674385,0.00011299999999997423,0.267501,22.36215653
1773963079302,0.267372,0.267469,6561.571,801.563,0.2674205,9.700000000001374e-05,0.267365,801.16171873
1773963089239,0.267327,0.267391,801.563,801.563,0.267359,6.40000000000085e-05,0.267365,801.16171873
1773963099249,0.267335,0.267398,801.563,801.563,0.2673665,6.300000000003525e-05,0.267365,801.16171873
1773963109297,0.267297,0.267377,3741.145,801.563,0.267337,7.999999999996898e-05,0.267311,375.89541613
1773963119342,0.26717,0.267267,801.563,801.563,0.2672185,9.699999999995823e-05,0.267311,375.89541613
1773963129275,0.267229,0.267287,801.563,801.563,0.267258,5.8000000000002494e-05,0.267311,375.89541613
1773963139293,0.267203,0.267271,801.563,801.563,0.267237,6.799999999995698e-05,0.267311,375.89541613
1773963149301,0.267208,0.267282,801.563,801.563,0.267245,7.40000000000185e-05,0.267311,375.89541613
1773963159528,0.267116,0.267229,801.563,801.563,0.26717250000000003,0.00011299999999997423,0.267311,375.89541613
1773963169343,0.267161,0.267248,801.563,801.563,0.26720449999999996,8.700000000000374e-05,0.267311,375.89541613
1773963179371,0.267127,0.26723,801.563,801.563,0.2671785,0.00010300000000001974,0.267311,375.89541613
1773963189370,0.267177,0.267245,801.563,801.563,0.267211,6.80000000000125e-05,0.267311,375.89541613
1773963199417,0.26717,0.267231,801.563,801.563,0.2672005,6.099999999997774e-05,0.267311,375.89541613
1773963209448,0.267077,0.26716,801.563,801.563,0.26711850000000004,8.299999999999974e-05,0.267311,375.89541613
1773963219403,0.267081,0.26716,801.563,618.079,0.2671205,7.899999999999574e-05,0.26716,183.484084
1773963229383,0.267109,0.267186,801.563,801.563,0.2671475,7.699999999999374e-05,0.26716,183.484084
