timestamp,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread,last_trade_price,last_trade_volume
1774142755036,1.4667,1.4672,353.604,29.532,1.46695,0.000500000000000167,1.4666,366.06407814
1774142765026,1.4657,1.4665,29.532,818.832,1.4661,0.0007999999999999119,1.4666,367.56932479
1774142775041,1.4664,1.4669,29.532,168.914,1.46665,0.000500000000000167,1.4666,367.56932479
1774142785039,1.4667,1.4671,29.532,1988.4,1.4668999999999999,0.000400000000000178,1.4666,367.56932479
1774142795167,1.4667,1.4671,29.532,1988.4,1.4668999999999999,0.000400000000000178,1.4666,367.56932479
1774142805077,1.4658,1.4664,29.532,0.015,1.4661,0.0005999999999999339,1.4661,29.5164344
1774142815099,1.4657,1.4665,29.532,129.532,1.4661,0.0007999999999999119,1.4665,717.0384175
1774142825167,1.4658,1.4665,29.532,29.727,1.4661499999999998,0.0006999999999999229,1.4665,99.80447459
1774142835204,1.4667,1.4676,29.532,848.363,1.46715,0.0009000000000001229,1.4667,28.95215686
1774142845133,1.4667,1.4674,0.58,29.532,1.46705,0.000700000000000145,1.4667,28.95215686
1774142855124,1.4667,1.4674,0.58,29.532,1.46705,0.000700000000000145,1.4667,28.95215686
1774142865225,1.4667,1.4674,0.58,29.532,1.46705,0.000700000000000145,1.4667,28.95215686
1774142875147,1.4667,1.4674,29.532,29.532,1.46705,0.000700000000000145,1.4667,28.95215686
1774142885164,1.4657,1.4666,29.532,718.832,1.4661499999999998,0.0008999999999999009,1.4665,2403.93669859
1774142895170,1.4657,1.4663,29.532,29.532,1.466,0.0005999999999999339,1.4665,29.5164344
1774142905178,1.4656,1.4663,355.919,29.532,1.4659499999999999,0.0006999999999999229,1.4665,29.5164344
1774142915287,1.4656,1.4663,355.919,29.532,1.4659499999999999,0.0006999999999999229,1.4665,29.5164344
1774142925185,1.4656,1.4663,355.919,29.532,1.4659499999999999,0.0006999999999999229,1.4665,29.5164344
1774142935244,1.4659,1.4663,29.532,29.532,1.4661,0.00039999999999995595,1.4665,29.5164344
1774142945204,1.466,1.4663,323.308,29.532,1.4661499999999998,0.00029999999999996696,1.4665,29.5164344
1774142955221,1.466,1.4663,323.308,29.532,1.4661499999999998,0.00029999999999996696,1.4665,29.5164344
1774142965354,1.4656,1.4663,416.23,29.532,1.4659499999999999,0.0006999999999999229,1.4665,29.5164344
1774142975290,1.4656,1.4662,916.23,29.532,1.4659,0.0005999999999999339,1.4665,29.5164344
1774142985232,1.4656,1.4663,916.23,100.0,1.4659499999999999,0.0006999999999999229,1.4665,29.5164344
1774142995254,1.4656,1.4662,916.23,29.532,1.4659,0.0005999999999999339,1.4665,29.5164344
1774143005286,1.466,1.4669,29.532,33.549,1.46645,0.0009000000000001229,1.4665,29.45741568
1774143015328,1.4658,1.4666,29.532,818.832,1.4662,0.0007999999999999119,1.4665,99.79837731
1774143025247,1.4662,1.4669,29.532,33.598,1.46655,0.000700000000000145,1.4665,99.79837731
1774143035243,1.4659,1.4669,29.532,29.532,1.4664000000000001,0.001000000000000112,1.4665,99.79837731
1774143045259,1.4648,1.4657,70.415,467.754,1.4652500000000002,0.0008999999999999009,1.4656,33.94656162
1774143055262,1.465,1.4659,29.532,198.458,1.4654500000000001,0.0008999999999999009,1.4656,33.94656162
1774143065295,1.4649,1.4657,29.532,467.754,1.4653,0.0007999999999999119,1.4656,33.94656162
1774143075332,1.465,1.4659,29.532,168.927,1.4654500000000001,0.0008999999999999009,1.4656,33.94656162
1774143085365,1.4653,1.4659,29.532,168.927,1.4656,0.0005999999999999339,1.4656,33.94656162
1774143095404,1.4653,1.4658,29.532,29.532,1.46555,0.0004999999999999449,1.4656,33.94656162
1774143105506,1.4653,1.4658,29.532,29.532,1.46555,0.0004999999999999449,1.4658,4.0
1774143115322,1.4655,1.4667,29.532,890.549,1.4661,0.0011999999999998678,1.4667,718.83178025
1774143125317,1.4669,1.4679,29.532,132.747,1.4674,0.0009999999999998899,1.4668,0.90493091
1774143135340,1.4669,1.4675,29.532,29.532,1.4672,0.0005999999999999339,1.4668,0.90493091
1774143145345,1.4672,1.4675,29.532,29.532,1.4673500000000002,0.00029999999999996696,1.4668,0.90493091
1774143155407,1.4667,1.4675,718.832,29.532,1.4670999999999998,0.0008000000000001339,1.4671,4.75946939
1774143165440,1.4667,1.4675,1894.12,29.532,1.4670999999999998,0.0008000000000001339,1.4671,4.75946939
1774143175480,1.4668,1.4678,911.866,29.532,1.4673,0.0009999999999998899,1.4671,4.75946939
1774143185411,1.4678,1.4688,818.555,29.532,1.4683000000000002,0.001000000000000112,1.4671,4.75946939
1774143195375,1.4676,1.4681,33.585,29.532,1.4678499999999999,0.0004999999999999449,1.4671,4.75946939
1774143205387,1.4676,1.468,33.585,29.532,1.4678,0.00039999999999995595,1.4671,4.75946939
1774143215410,1.4679,1.4688,29.532,29.532,1.46835,0.0009000000000001229,1.4671,4.75946939
